lat,lng,Structure_Number,system_use_code,city_id,geometry_x,geometry_y
36.90522673,-76.22780268,K081087,0,NORFOLK,-76.22780268,36.90522673
36.90523033,-76.22941051,K081098,0,NORFOLK,-76.22941051,36.90523033
36.90527136,-76.22471205,K081075,0,NORFOLK,-76.22471205,36.90527136
36.90527172,-76.22677019,K081082,0,NORFOLK,-76.22677019,36.90527172
36.90527445,-76.2297034,K081100,0,NORFOLK,-76.2297034,36.90527445
36.90527943,-76.2256971,K081079,0,NORFOLK,-76.2256971,36.90527943
36.90530521,-76.22742218,K081083,0,NORFOLK,-76.22742218,36.90530521
36.9053125,-76.23213994,J084102,0,NORFOLK,-76.23213994,36.9053125
36.90532421,-76.22498902,K081077,0,NORFOLK,-76.22498902,36.90532421
36.90533259,-76.224611,K081074,0,NORFOLK,-76.224611,36.90533259
36.90533435,-76.22958838,K081099,0,NORFOLK,-76.22958838,36.90533435
36.90538217,-76.22677084,K081081,0,NORFOLK,-76.22677084,36.90538217
36.90538273,-76.22564194,K081078,0,NORFOLK,-76.22564194,36.90538273
36.90541176,-76.25007756,I08533,0,NORFOLK,-76.25007756,36.90541176
36.90541807,-76.22618901,K081080,0,NORFOLK,-76.22618901,36.90541807
36.90545364,-76.22447737,K081062,0,NORFOLK,-76.22447737,36.90545364
36.9054587,-76.24103133,J08464,0,NORFOLK,-76.24103133,36.9054587
36.90546165,-76.22460713,K081073,0,NORFOLK,-76.22460713,36.90546165
36.90547932,-76.23304298,J084096,0,NORFOLK,-76.23304298,36.90547932
36.90548551,-76.2594875,H08625,0,NORFOLK,-76.2594875,36.90548551
36.90551252,-76.25938134,H08626,0,NORFOLK,-76.25938134,36.90551252
36.90552537,-76.25007035,I08534,0,NORFOLK,-76.25007035,36.90552537
36.90553643,-76.24105371,J08465,0,NORFOLK,-76.24105371,36.90553643
36.90553651,-76.23292735,J084095,0,NORFOLK,-76.23292735,36.90553651
36.90561445,-76.22824607,K081089,0,NORFOLK,-76.22824607,36.90561445
36.90565737,-76.24327622,I08437,0,NORFOLK,-76.24327622,36.90565737
36.90567153,-76.2281356,K081088,0,NORFOLK,-76.2281356,36.90567153
36.90570054,-76.22459996,K081064,0,NORFOLK,-76.22459996,36.90570054
36.90570793,-76.224469,K081063,0,NORFOLK,-76.224469,36.90570793
36.90571307,-76.28363145,E0812,0,NORFOLK,-76.28363145,36.90571307
36.90573276,-76.24330951,I08436,0,NORFOLK,-76.24330951,36.90573276
36.90579593,-76.25338329,H08665,0,NORFOLK,-76.25338329,36.90579593
36.90582443,-76.24235283,I08451,0,NORFOLK,-76.24235283,36.90582443
36.90582822,-76.23968438,J084020,0,NORFOLK,-76.23968438,36.90582822
36.90584284,-76.2395744,J084021,0,NORFOLK,-76.2395744,36.90584284
36.90584561,-76.2422557,I08452,0,NORFOLK,-76.2422557,36.90584561
36.90584589,-76.22856415,K081093,0,NORFOLK,-76.22856415,36.90584589
36.90586303,-76.28356815,E0811,0,NORFOLK,-76.28356815,36.90586303
36.90588422,-76.28365985,E0810,0,NORFOLK,-76.28365985,36.90588422
36.90590911,-76.22831016,K081090,0,NORFOLK,-76.22831016,36.90590911
36.90598221,-76.22859694,K081094,0,NORFOLK,-76.22859694,36.90598221
36.90600915,-76.23828691,J084023,0,NORFOLK,-76.23828691,36.90600915
36.90603081,-76.2285961,K081096,0,NORFOLK,-76.2285961,36.90603081
36.9060362,-76.23809572,J084049,0,NORFOLK,-76.23809572,36.9060362
36.90608114,-76.2286529,K081097,0,NORFOLK,-76.2286529,36.90608114
36.90609257,-76.22849805,K081091,0,NORFOLK,-76.22849805,36.90609257
36.90616685,-76.22186613,K081023,0,NORFOLK,-76.22186613,36.90616685
36.90617311,-76.22204726,K081022,0,NORFOLK,-76.22204726,36.90617311
36.90623447,-76.23344322,J084098,0,NORFOLK,-76.23344322,36.90623447
36.90625258,-76.22459024,K081066,0,NORFOLK,-76.22459024,36.90625258
36.90626635,-76.2436036,I08439,0,NORFOLK,-76.2436036,36.90626635
36.9063159,-76.22445491,K081065,0,NORFOLK,-76.22445491,36.9063159
36.90633817,-76.23367034,J084100,0,NORFOLK,-76.23367034,36.90633817
36.9063449,-76.24362995,I08440,0,NORFOLK,-76.24362995,36.9063449
36.90638481,-76.22205459,K081034,0,NORFOLK,-76.22205459,36.90638481
36.90639441,-76.23355728,J084099,0,NORFOLK,-76.23355728,36.90639441
36.90644913,-76.23306897,J084113,0,NORFOLK,-76.23306897,36.90644913
36.90651375,-76.26684942,G0828,0,NORFOLK,-76.26684942,36.90651375
36.90651847,-76.20584692,M081917,0,NORFOLK,-76.20584692,36.90651847
36.90652025,-76.26704956,G0827,0,NORFOLK,-76.26704956,36.90652025
36.906529,-76.26567764,G0831,0,NORFOLK,-76.26567764,36.906529
36.90653617,-76.2643964,G0832,0,NORFOLK,-76.2643964,36.90653617
36.90654049,-76.26393032,G0833,0,NORFOLK,-76.26393032,36.90654049
36.90654538,-76.2331342,J084114,0,NORFOLK,-76.2331342,36.90654538
36.90657146,-76.22204556,K081035,0,NORFOLK,-76.22204556,36.90657146
36.90660036,-76.26684988,G0830,0,NORFOLK,-76.26684988,36.90660036
36.9066267,-76.24261615,I08456,0,NORFOLK,-76.24261615,36.9066267
36.90664314,-76.24251608,I08457,0,NORFOLK,-76.24251608,36.90664314
36.90669376,-76.23288846,J084112,0,NORFOLK,-76.23288846,36.90669376
36.90676369,-76.26427288,G0834,0,NORFOLK,-76.26427288,36.90676369
36.90677393,-76.23273357,J084111,0,NORFOLK,-76.23273357,36.90677393
36.90684663,-76.23403528,J084042,0,NORFOLK,-76.23403528,36.90684663
36.90689312,-76.23704307,J084026,0,NORFOLK,-76.23704307,36.90689312
36.90689874,-76.23392669,J084041,0,NORFOLK,-76.23392669,36.90689874
36.9069323,-76.23595831,J084029,0,NORFOLK,-76.23595831,36.9069323
36.90706779,-76.2427608,I08459,0,NORFOLK,-76.2427608,36.90706779
36.90707051,-76.23600809,J084030,0,NORFOLK,-76.23600809,36.90707051
36.90707918,-76.29362372,D08503,0,NORFOLK,-76.29362372,36.90707918
36.90711491,-76.27082,G0866,0,NORFOLK,-76.27082,36.90711491
36.90714489,-76.29358117,D08504,0,NORFOLK,-76.29358117,36.90714489
36.90718429,-76.27076649,G0867,0,NORFOLK,-76.27076649,36.90718429
36.90722981,-76.23585114,J084031,0,NORFOLK,-76.23585114,36.90722981
36.90723732,-76.27295861,F0874,0,NORFOLK,-76.27295861,36.90723732
36.90734237,-76.22442053,K081067,0,NORFOLK,-76.22442053,36.90734237
36.90738112,-76.22461157,K081068,0,NORFOLK,-76.22461157,36.90738112
36.90739893,-76.22526202,K081069,0,NORFOLK,-76.22526202,36.90739893
36.90740535,-76.22552385,K081072,0,NORFOLK,-76.22552385,36.90740535
36.90744968,-76.29368532,D08506,0,NORFOLK,-76.29368532,36.90744968
36.90747746,-76.23399564,J084044,0,NORFOLK,-76.23399564,36.90747746
36.90749095,-76.22185714,K081038,0,NORFOLK,-76.22185714,36.90749095
36.90752926,-76.22441091,K081263,0,NORFOLK,-76.22441091,36.90752926
36.90753228,-76.24904666,I082017,0,NORFOLK,-76.24904666,36.90753228
36.90753277,-76.29171712,E08616,0,NORFOLK,-76.29171712,36.90753277
36.90753751,-76.22454483,K081264,0,NORFOLK,-76.22454483,36.90753751
36.90754248,-76.27274243,G0873,0,NORFOLK,-76.27274243,36.90754248
36.90754457,-76.29185893,E08618,0,NORFOLK,-76.29185893,36.90754457
36.90756302,-76.22543701,K081071,0,NORFOLK,-76.22543701,36.90756302
36.90756356,-76.27282982,G0871,0,NORFOLK,-76.27282982,36.90756356
36.90756636,-76.22532246,K081070,0,NORFOLK,-76.22532246,36.90756636
36.90758262,-76.22872424,K081195,0,NORFOLK,-76.22872424,36.90758262
36.90759422,-76.2917256,E08617,0,NORFOLK,-76.2917256,36.90759422
36.90760696,-76.23406044,J084045,0,NORFOLK,-76.23406044,36.90760696
36.90761687,-76.24764196,I082030,0,NORFOLK,-76.24764196,36.90761687
36.90763533,-76.24906166,I082016,0,NORFOLK,-76.24906166,36.90763533
36.90763886,-76.2845484,E0814,0,NORFOLK,-76.2845484,36.90763886
36.90767002,-76.22855202,K081194,0,NORFOLK,-76.22855202,36.90767002
36.90767894,-76.26316384,G0855,0,NORFOLK,-76.26316384,36.90767894
36.90768406,-76.22700716,K081192,0,NORFOLK,-76.22700716,36.90768406
36.90770658,-76.23791857,J081951,0,NORFOLK,-76.23791857,36.90770658
36.90770717,-76.24756668,I082029,0,NORFOLK,-76.24756668,36.90770717
36.90770804,-76.21017117,M081801,0,NORFOLK,-76.21017117,36.90770804
36.90771735,-76.23770428,J081950,0,NORFOLK,-76.23770428,36.90771735
36.90773313,-76.26324339,G0854,0,NORFOLK,-76.26324339,36.90773313
36.90773978,-76.23734525,J081952,0,NORFOLK,-76.23734525,36.90773978
36.90774566,-76.2286304,K081193,0,NORFOLK,-76.2286304,36.90774566
36.90776885,-76.20668183,M081921,0,NORFOLK,-76.20668183,36.90776885
36.90778556,-76.22714096,K081190,0,NORFOLK,-76.22714096,36.90778556
36.90778891,-76.20647757,M081922,0,NORFOLK,-76.20647757,36.90778891
36.90783388,-76.26300101,G0857,0,NORFOLK,-76.26300101,36.90783388
36.90783405,-76.21010185,M081802,0,NORFOLK,-76.21010185,36.90783405
36.9078554,-76.23777051,J081946,0,NORFOLK,-76.23777051,36.9078554
36.90785949,-76.23770809,J081949,0,NORFOLK,-76.23770809,36.90785949
36.90787319,-76.22707567,K081191,0,NORFOLK,-76.22707567,36.90787319
36.90788106,-76.26317686,G0853,0,NORFOLK,-76.26317686,36.90788106
36.90788389,-76.2386073,J081945,0,NORFOLK,-76.2386073,36.90788389
36.9078897,-76.26308598,G0856,0,NORFOLK,-76.26308598,36.9078897
36.90789052,-76.21022588,M081803,0,NORFOLK,-76.21022588,36.90789052
36.90798634,-76.20675385,M081924,0,NORFOLK,-76.20675385,36.90798634
36.90807585,-76.24624573,I082036,0,NORFOLK,-76.24624573,36.90807585
36.90810784,-76.20426633,M081913,0,NORFOLK,-76.20426633,36.90810784
36.9081156,-76.22943358,K081203,0,NORFOLK,-76.22943358,36.9081156
36.90816825,-76.2243967,K081262,0,NORFOLK,-76.2243967,36.90816825
36.90816953,-76.20399219,M081912,0,NORFOLK,-76.20399219,36.90816953
36.90818612,-76.25258305,H082004,0,NORFOLK,-76.25258305,36.90818612
36.90820105,-76.22944813,K081202,0,NORFOLK,-76.22944813,36.90820105
36.90820238,-76.21137924,L081805,0,NORFOLK,-76.21137924,36.90820238
36.90825708,-76.2940223,D08527,0,NORFOLK,-76.2940223,36.90825708
36.90826136,-76.21113579,M081807,0,NORFOLK,-76.21113579,36.90826136
36.90828125,-76.25264098,H082003,0,NORFOLK,-76.25264098,36.90828125
36.90830707,-76.22916361,K081201,0,NORFOLK,-76.22916361,36.90830707
36.90830851,-76.21124992,M081806,0,NORFOLK,-76.21124992,36.90830851
36.9083099,-76.26381444,G0852,0,NORFOLK,-76.26381444,36.9083099
36.90835839,-76.22451335,K081261,0,NORFOLK,-76.22451335,36.90835839
36.90836418,-76.22438659,K081260,0,NORFOLK,-76.22438659,36.90836418
36.90837126,-76.26243694,H0859,0,NORFOLK,-76.26243694,36.90837126
36.90840154,-76.24140971,J081937,0,NORFOLK,-76.24140971,36.90840154
36.90842358,-76.26251844,H0858,0,NORFOLK,-76.26251844,36.90842358
36.90843873,-76.25620457,H084410,0,NORFOLK,-76.25620457,36.90843873
36.90847276,-76.24143643,J081938,0,NORFOLK,-76.24143643,36.90847276
36.90848094,-76.22893068,K081200,0,NORFOLK,-76.22893068,36.90848094
36.90850283,-76.23713781,J081386,0,NORFOLK,-76.23713781,36.90850283
36.90850585,-76.24534819,I082044,0,NORFOLK,-76.24534819,36.90850585
36.90853575,-76.237046,J081387,0,NORFOLK,-76.237046,36.90853575
36.90859061,-76.26195853,H0863,0,NORFOLK,-76.26195853,36.90859061
36.90865238,-76.26204821,H0862,0,NORFOLK,-76.26204821,36.90865238
36.90865773,-76.26447673,G0851,0,NORFOLK,-76.26447673,36.90865773
36.90869496,-76.26640217,G0840,0,NORFOLK,-76.26640217,36.90869496
36.90869807,-76.26222519,H0860,0,NORFOLK,-76.26222519,36.90869807
36.90870964,-76.26653039,G0839,0,NORFOLK,-76.26653039,36.90870964
36.90871712,-76.24485659,I082049,0,NORFOLK,-76.24485659,36.90871712
36.90872151,-76.26440567,G0850,0,NORFOLK,-76.26440567,36.90872151
36.90876405,-76.22829882,K081196,0,NORFOLK,-76.22829882,36.90876405
36.9088111,-76.25613081,H084412,0,NORFOLK,-76.25613081,36.9088111
36.90881267,-76.26211592,H0861,0,NORFOLK,-76.26211592,36.90881267
36.90881772,-76.24907915,I082020,0,NORFOLK,-76.24907915,36.90881772
36.90882155,-76.25624138,H084411,0,NORFOLK,-76.25624138,36.90882155
36.90882843,-76.2282182,K081197,0,NORFOLK,-76.2282182,36.90882843
36.90883934,-76.22846208,K081199,0,NORFOLK,-76.22846208,36.90883934
36.90886119,-76.23730112,J081384,0,NORFOLK,-76.23730112,36.90886119
36.90887927,-76.22715265,K081188,0,NORFOLK,-76.22715265,36.90887927
36.90888951,-76.29285129,E08585,0,NORFOLK,-76.29285129,36.90888951
36.90893187,-76.23680441,J081383,0,NORFOLK,-76.23680441,36.90893187
36.90895264,-76.29272406,E08587,0,NORFOLK,-76.29272406,36.90895264
36.90895417,-76.29263729,E08588,0,NORFOLK,-76.29263729,36.90895417
36.90896111,-76.25694514,H08709,0,NORFOLK,-76.25694514,36.90896111
36.90896673,-76.25674894,H08708,0,NORFOLK,-76.25674894,36.90896673
36.90897022,-76.23670933,J081382,0,NORFOLK,-76.23670933,36.90897022
36.90897161,-76.29279003,E08584,0,NORFOLK,-76.29279003,36.90897161
36.90897347,-76.22827452,K081198,0,NORFOLK,-76.22827452,36.90897347
36.90898669,-76.20716888,M081927,0,NORFOLK,-76.20716888,36.90898669
36.90900615,-76.24910422,I082021,0,NORFOLK,-76.24910422,36.90900615
36.90901023,-76.21944334,L081613,0,NORFOLK,-76.21944334,36.90901023
36.90901582,-76.26620549,G0842,0,NORFOLK,-76.26620549,36.90901582
36.90903959,-76.22334617,K081252,0,NORFOLK,-76.22334617,36.90903959
36.90904009,-76.23683072,J081381,0,NORFOLK,-76.23683072,36.90904009
36.90909691,-76.29722411,D08541,0,NORFOLK,-76.29722411,36.90909691
36.90910298,-76.26496962,G0849,0,NORFOLK,-76.26496962,36.90910298
36.90912128,-76.2211211,L081615,0,NORFOLK,-76.2211211,36.90912128
36.90914202,-76.21172169,L081811,0,NORFOLK,-76.21172169,36.90914202
36.90918867,-76.2428988,I082089,0,NORFOLK,-76.2428988,36.90918867
36.90922018,-76.24281025,I082090,0,NORFOLK,-76.24281025,36.90922018
36.90925392,-76.22128974,L081617,0,NORFOLK,-76.22128974,36.90925392
36.90927671,-76.20541217,M082014,0,NORFOLK,-76.20541217,36.90927671
36.9093157,-76.236351,J081379,0,NORFOLK,-76.236351,36.9093157
36.90932193,-76.21210055,L081809,0,NORFOLK,-76.21210055,36.90932193
36.90932709,-76.23621678,J081378,0,NORFOLK,-76.23621678,36.90932709
36.9093867,-76.20547967,M082013,0,NORFOLK,-76.20547967,36.9093867
36.90939616,-76.22631946,K081187,0,NORFOLK,-76.22631946,36.90939616
36.90941132,-76.212041,L081810,0,NORFOLK,-76.212041,36.90941132
36.90941603,-76.21881505,L081618,0,NORFOLK,-76.21881505,36.90941603
36.90944739,-76.26574755,G0846,0,NORFOLK,-76.26574755,36.90944739
36.90946314,-76.22640191,K081186,0,NORFOLK,-76.22640191,36.90946314
36.9094677,-76.26550109,G0848,0,NORFOLK,-76.26550109,36.9094677
36.90946859,-76.22268042,K081251,0,NORFOLK,-76.22268042,36.90946859
36.90946907,-76.2246121,K081258,0,NORFOLK,-76.2246121,36.90946907
36.90949714,-76.22440931,K081257,0,NORFOLK,-76.22440931,36.90949714
36.90952112,-76.22258221,K081244,0,NORFOLK,-76.22258221,36.90952112
36.90954959,-76.22464065,K081259,0,NORFOLK,-76.22464065,36.90954959
36.90957639,-76.22436402,K081249,0,NORFOLK,-76.22436402,36.90957639
36.90958107,-76.23995756,J081927,0,NORFOLK,-76.23995756,36.90958107
36.90959992,-76.2655887,G0847,0,NORFOLK,-76.2655887,36.90959992
36.90960388,-76.23985547,J081928,0,NORFOLK,-76.23985547,36.90960388
36.90960494,-76.2027636,M082003,0,NORFOLK,-76.2027636,36.90960494
36.90964749,-76.20566302,M082017,0,NORFOLK,-76.20566302,36.90964749
36.9096636,-76.24629567,I082039,0,NORFOLK,-76.24629567,36.9096636
36.90966728,-76.23995917,J081926,0,NORFOLK,-76.23995917,36.90966728
36.90967271,-76.24464448,I082070,0,NORFOLK,-76.24464448,36.90967271
36.90967518,-76.22434558,K081248,0,NORFOLK,-76.22434558,36.90967518
36.90970369,-76.22447522,K081255,0,NORFOLK,-76.22447522,36.90970369
36.90970764,-76.20591967,M082019,0,NORFOLK,-76.20591967,36.90970764
36.90971354,-76.29225179,E08609,0,NORFOLK,-76.29225179,36.90971354
36.90972012,-76.21417882,L081820,0,NORFOLK,-76.21417882,36.90972012
36.90977153,-76.29225949,E08608,0,NORFOLK,-76.29225949,36.90977153
36.90977697,-76.24466458,I082068,0,NORFOLK,-76.24466458,36.90977697
36.90978545,-76.21411291,L081821,0,NORFOLK,-76.21411291,36.90978545
36.90978868,-76.23937093,J081929,0,NORFOLK,-76.23937093,36.90978868
36.90979133,-76.24457005,I082069,0,NORFOLK,-76.24457005,36.90979133
36.90981377,-76.27177513,G085005,0,NORFOLK,-76.27177513,36.90981377
36.9098193,-76.24396528,I082073,0,NORFOLK,-76.24396528,36.9098193
36.90982467,-76.20446756,M082009,0,NORFOLK,-76.20446756,36.90982467
36.90984959,-76.24635059,I082040,0,NORFOLK,-76.24635059,36.90984959
36.90986424,-76.20385559,M072008,0,NORFOLK,-76.20385559,36.90986424
36.9098648,-76.24401522,I082071,0,NORFOLK,-76.24401522,36.9098648
36.90986765,-76.27185934,G085006,0,NORFOLK,-76.27185934,36.90986765
36.90989237,-76.22696561,K081209,0,NORFOLK,-76.22696561,36.90989237
36.90991056,-76.24382701,I082085,0,NORFOLK,-76.24382701,36.90991056
36.90992278,-76.23230339,J081233,0,NORFOLK,-76.23230339,36.90992278
36.90994046,-76.22704557,K081210,0,NORFOLK,-76.22704557,36.90994046
36.9099498,-76.22610784,K081185,0,NORFOLK,-76.22610784,36.9099498
36.90999343,-76.23218756,J081232,0,NORFOLK,-76.23218756,36.90999343
36.90999588,-76.28749616,E08101,0,NORFOLK,-76.28749616,36.90999588
36.90999669,-76.21856169,L081620,0,NORFOLK,-76.21856169,36.90999669
36.91001515,-76.28740258,E08102,0,NORFOLK,-76.28740258,36.91001515
36.91007398,-76.21832835,L081622,0,NORFOLK,-76.21832835,36.91007398
36.91009594,-76.30043326,D08556,0,NORFOLK,-76.30043326,36.91009594
36.91011141,-76.23243295,J081235,0,NORFOLK,-76.23243295,36.91011141
36.91014609,-76.24304588,I082087,0,NORFOLK,-76.24304588,36.91014609
36.91015381,-76.22685172,K081208,0,NORFOLK,-76.22685172,36.91015381
36.91015898,-76.24296063,I082088,0,NORFOLK,-76.24296063,36.91015898
36.91016467,-76.23231581,J081234,0,NORFOLK,-76.23231581,36.91016467
36.91018708,-76.30051892,D08560,0,NORFOLK,-76.30051892,36.91018708
36.91020694,-76.26746057,G0877,0,NORFOLK,-76.26746057,36.91020694
36.91023291,-76.30449063,C0837,0,NORFOLK,-76.30449063,36.91023291
36.91026,-76.24198151,J082092,0,NORFOLK,-76.24198151,36.91026
36.91027144,-76.26742531,G0878,0,NORFOLK,-76.26742531,36.91027144
36.91027472,-76.30775368,C087,0,NORFOLK,-76.30775368,36.91027472
36.9103102,-76.23635621,J081375,0,NORFOLK,-76.23635621,36.9103102
36.91032685,-76.30450264,C0838,0,NORFOLK,-76.30450264,36.91032685
36.910346,-76.22514361,K071176,0,NORFOLK,-76.22514361,36.910346
36.9103777,-76.23669446,J081376,0,NORFOLK,-76.23669446,36.9103777
36.91038099,-76.24202197,J082093,0,NORFOLK,-76.24202197,36.91038099
36.91039386,-76.24191564,J082094,0,NORFOLK,-76.24191564,36.91039386
36.91039794,-76.24804336,I082115,0,NORFOLK,-76.24804336,36.91039794
36.91041515,-76.22503205,K071175,0,NORFOLK,-76.22503205,36.91041515
36.91045395,-76.30011622,D08573,0,NORFOLK,-76.30011622,36.91045395
36.91049823,-76.23669305,J071377,0,NORFOLK,-76.23669305,36.91049823
36.91050419,-76.30020688,D08572,0,NORFOLK,-76.30020688,36.91050419
36.91051238,-76.29209765,E08605,0,NORFOLK,-76.29209765,36.91051238
36.91057169,-76.22143229,L071873,0,NORFOLK,-76.22143229,36.91057169
36.91057589,-76.2295808,K071216,0,NORFOLK,-76.2295808,36.91057589
36.91058503,-76.22946019,K071217,0,NORFOLK,-76.22946019,36.91058503
36.91058605,-76.22043738,L071862,0,NORFOLK,-76.22043738,36.91058605
36.9107023,-76.22787731,K071212,0,NORFOLK,-76.22787731,36.9107023
36.91071326,-76.22777001,K071213,0,NORFOLK,-76.22777001,36.91071326
36.91074363,-76.23128039,K071229,0,NORFOLK,-76.23128039,36.91074363
36.91078445,-76.23118754,K071228,0,NORFOLK,-76.23118754,36.91078445
36.9107938,-76.30807399,C0868,0,NORFOLK,-76.30807399,36.9107938
36.91081127,-76.23617358,J071374,0,NORFOLK,-76.23617358,36.91081127
36.91084944,-76.2261645,K071183,0,NORFOLK,-76.2261645,36.91084944
36.91085777,-76.22604528,K071184,0,NORFOLK,-76.22604528,36.91085777
36.91086706,-76.29739481,D08520,0,NORFOLK,-76.29739481,36.91086706
36.91093521,-76.2252018,K071178,0,NORFOLK,-76.2252018,36.91093521
36.91093801,-76.29964164,D08577,0,NORFOLK,-76.29964164,36.91093801
36.91096343,-76.30872796,C0856,0,NORFOLK,-76.30872796,36.91096343
36.91097926,-76.30898207,C0854,0,NORFOLK,-76.30898207,36.91097926
36.91098357,-76.21464312,L071269,0,NORFOLK,-76.21464312,36.91098357
36.91099907,-76.29973166,D08576,0,NORFOLK,-76.29973166,36.91099907
36.91100763,-76.21821672,L071865,0,NORFOLK,-76.21821672,36.91100763
36.91102681,-76.22963121,K071218,0,NORFOLK,-76.22963121,36.91102681
36.91104208,-76.30894066,C0853,0,NORFOLK,-76.30894066,36.91104208
36.9110447,-76.286228,E08596,0,NORFOLK,-76.286228,36.9110447
36.91110201,-76.28628095,E08597,0,NORFOLK,-76.28628095,36.91110201
36.91115673,-76.2921459,E08604,0,NORFOLK,-76.2921459,36.91115673
36.91116356,-76.21451164,L071270,0,NORFOLK,-76.21451164,36.91116356
36.9112055,-76.30723073,C0873,0,NORFOLK,-76.30723073,36.9112055
36.91122157,-76.25019646,I072122,0,NORFOLK,-76.25019646,36.91122157
36.91122957,-76.29886204,D08586,0,NORFOLK,-76.29886204,36.91122957
36.91124004,-76.30795588,C0870,0,NORFOLK,-76.30795588,36.91124004
36.91127433,-76.30640089,C0876,0,NORFOLK,-76.30640089,36.91127433
36.91127863,-76.30728248,C0874,0,NORFOLK,-76.30728248,36.91127863
36.9112886,-76.29880455,D08587,0,NORFOLK,-76.29880455,36.9112886
36.91130285,-76.30838695,C0860,0,NORFOLK,-76.30838695,36.91130285
36.9113038,-76.23666441,J071371,0,NORFOLK,-76.23666441,36.9113038
36.91130396,-76.2902359,E08601,0,NORFOLK,-76.2902359,36.91130396
36.91132356,-76.30807886,C0862,0,NORFOLK,-76.30807886,36.91132356
36.91132711,-76.24028749,J071516,0,NORFOLK,-76.24028749,36.91132711
36.91135036,-76.30639603,C0878,0,NORFOLK,-76.30639603,36.91135036
36.91135849,-76.30877257,C0852,0,NORFOLK,-76.30877257,36.91135849
36.91137477,-76.30836864,C0863,0,NORFOLK,-76.30836864,36.91137477
36.91137938,-76.24070321,J071512,0,NORFOLK,-76.24070321,36.91137938
36.91139434,-76.23657061,J071370,0,NORFOLK,-76.23657061,36.91139434
36.911397,-76.28473853,E0751,0,NORFOLK,-76.28473853,36.911397
36.91141918,-76.24051943,J071513,0,NORFOLK,-76.24051943,36.91141918
36.91145824,-76.2412745,J072102,0,NORFOLK,-76.2412745,36.91145824
36.91148298,-76.23835396,J071362,0,NORFOLK,-76.23835396,36.91148298
36.91149694,-76.241736,J072104,0,NORFOLK,-76.241736,36.91149694
36.91153023,-76.24501016,I072078,0,NORFOLK,-76.24501016,36.91153023
36.91153567,-76.21469505,L071289,0,NORFOLK,-76.21469505,36.91153567
36.91154533,-76.24478147,I072077,0,NORFOLK,-76.24478147,36.91154533
36.91154632,-76.24426013,I072074,0,NORFOLK,-76.24426013,36.91154632
36.91154761,-76.22524857,K071179,0,NORFOLK,-76.22524857,36.91154761
36.91154786,-76.22535154,K071180,0,NORFOLK,-76.22535154,36.91154786
36.91155025,-76.24416798,I072075,0,NORFOLK,-76.24416798,36.91155025
36.91156699,-76.24127442,J072103,0,NORFOLK,-76.24127442,36.91156699
36.9115737,-76.21457267,L071288,0,NORFOLK,-76.21457267,36.9115737
36.91157706,-76.2417309,J072105,0,NORFOLK,-76.2417309,36.91157706
36.91158361,-76.24045965,J071514,0,NORFOLK,-76.24045965,36.91158361
36.91158814,-76.24032508,J071515,0,NORFOLK,-76.24032508,36.91158814
36.9115953,-76.24317132,I072084,0,NORFOLK,-76.24317132,36.9115953
36.91159969,-76.24502069,I072079,0,NORFOLK,-76.24502069,36.91159969
36.91160652,-76.29336086,D07207,0,NORFOLK,-76.29336086,36.91160652
36.91161184,-76.29327313,E07208,0,NORFOLK,-76.29327313,36.91161184
36.91162711,-76.2368921,J071372,0,NORFOLK,-76.2368921,36.91162711
36.91163377,-76.31534973,B083,0,NORFOLK,-76.31534973,36.91163377
36.9116432,-76.22421826,K071172,0,NORFOLK,-76.22421826,36.9116432
36.91164907,-76.24420108,I072081,0,NORFOLK,-76.24420108,36.91164907
36.91165555,-76.22434356,K071171,0,NORFOLK,-76.22434356,36.91165555
36.91169461,-76.22701736,K071206,0,NORFOLK,-76.22701736,36.91169461
36.91169501,-76.22713162,K071207,0,NORFOLK,-76.22713162,36.91169501
36.91169568,-76.2081229,M071533,0,NORFOLK,-76.2081229,36.91169568
36.91171822,-76.2431892,I072083,0,NORFOLK,-76.2431892,36.91171822
36.9117601,-76.26674429,G073,0,NORFOLK,-76.26674429,36.9117601
36.91180485,-76.21448142,L071290,0,NORFOLK,-76.21448142,36.91180485
36.91182167,-76.26671698,G074,0,NORFOLK,-76.26671698,36.91182167
36.91184738,-76.23788771,J071360,0,NORFOLK,-76.23788771,36.91184738
36.91192126,-76.2077881,M071532,0,NORFOLK,-76.2077881,36.91192126
36.91198113,-76.24656698,I073503,0,NORFOLK,-76.24656698,36.91198113
36.91198868,-76.20796709,M071534,0,NORFOLK,-76.20796709,36.91198868
36.91200178,-76.29484536,D07211,0,NORFOLK,-76.29484536,36.91200178
36.91206252,-76.20763168,M071535,0,NORFOLK,-76.20763168,36.91206252
36.91207292,-76.29485207,D07212,0,NORFOLK,-76.29485207,36.91207292
36.91208103,-76.23734116,J071359,0,NORFOLK,-76.23734116,36.91208103
36.91211528,-76.22978198,K071220,0,NORFOLK,-76.22978198,36.91211528
36.9121571,-76.2074563,M071536,0,NORFOLK,-76.2074563,36.9121571
36.91221574,-76.21665999,L071266,0,NORFOLK,-76.21665999,36.91221574
36.91221642,-76.23736727,J071358,0,NORFOLK,-76.23736727,36.91221642
36.91226501,-76.22980427,K071221,0,NORFOLK,-76.22980427,36.91226501
36.91226734,-76.26008204,H072154,0,NORFOLK,-76.26008204,36.91226734
